,required,optional,required,required,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,4234,,114,1,22,22,2,3600,2110001,3,0,0,0,0,0,0
,4235,,114,1,23,23,2,3900,2110001,3,0,0,0,0,0,0
,4236,,114,1,24,24,2,4200,2110001,3,0,0,0,0,0,0
,4237,,114,1,25,25,2,4500,2110001,3,0,0,0,0,0,0
,4238,,114,1,26,26,2,4800,2110001,3,0,0,0,0,0,0
,4239,,114,1,27,27,2,5100,2110001,3,0,0,0,0,0,0
,4240,,114,1,28,28,2,5400,2110001,3,0,0,0,0,0,0
,4241,,114,1,29,29,2,5700,2110001,3,0,0,0,0,0,0
,4242,,114,1,30,30,2,6000,2110001,3,0,0,0,0,0,0
,4243,,114,1,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,4244,,114,1,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,4245,,114,1,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,4246,,114,1,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,4247,,114,1,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,4248,,114,1,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,4249,,114,1,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,4250,,114,1,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,4251,,114,1,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,4252,,114,1,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,4253,,114,1,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,4254,,114,1,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,4255,,114,1,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,4256,,114,1,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,4257,,114,1,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,4258,,114,1,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,4259,,114,1,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,4260,,114,1,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,4261,,114,1,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,4262,,114,1,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,4263,,114,1,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,4264,,114,1,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,4265,,114,1,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,4266,,114,1,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,4267,,114,1,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,4268,,114,1,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,4269,,114,1,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,4270,,114,1,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,4271,,114,1,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,4272,,114,1,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,4273,,114,1,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,4274,,114,1,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,4275,,114,1,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,4276,,114,1,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,4277,,114,1,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,4278,,114,1,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,4279,,114,1,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,4280,,114,1,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,4281,,114,1,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,4282,,114,1,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,4283,,114,1,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,4284,,114,1,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,4285,,114,1,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,4286,,114,1,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,4287,,114,1,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,4288,,114,1,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,4289,,114,1,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,4290,,114,1,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,4291,,114,1,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,4292,,114,1,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,4293,,114,2,1,1,0,100,2110001,1,0,0,0,0,0,0
,4294,,114,2,2,2,0,200,2110001,1,0,0,0,0,0,0
,4295,,114,2,3,3,0,300,2110001,1,0,0,0,0,0,0
,4296,,114,2,4,4,0,400,2110001,1,0,0,0,0,0,0
,4297,,114,2,5,5,0,500,2110001,1,0,0,0,0,0,0
,4298,,114,2,6,6,0,600,2110001,1,0,0,0,0,0,0
,4299,,114,2,7,7,0,700,2110001,1,0,0,0,0,0,0
,4300,,114,2,8,8,0,800,2110001,1,0,0,0,0,0,0
,4301,,114,2,9,9,0,900,2110001,1,0,0,0,0,0,0
,4302,,114,2,10,10,0,1000,2110001,1,0,0,0,0,0,0
,4303,,114,2,11,11,1,1200,2110001,2,0,0,0,0,0,0
,4304,,114,2,12,12,1,1400,2110001,2,0,0,0,0,0,0
,4305,,114,2,13,13,1,1600,2110001,2,0,0,0,0,0,0
,4306,,114,2,14,14,1,1800,2110001,2,0,0,0,0,0,0
,4307,,114,2,15,15,1,2000,2110001,2,0,0,0,0,0,0
,4308,,114,2,16,16,1,2200,2110001,2,0,0,0,0,0,0
,4309,,114,2,17,17,1,2400,2110001,2,0,0,0,0,0,0
,4310,,114,2,18,18,1,2600,2110001,2,0,0,0,0,0,0
,4311,,114,2,19,19,1,2800,2110001,2,0,0,0,0,0,0
,4312,,114,2,20,20,1,3000,2110001,2,0,0,0,0,0,0
,4313,,114,2,21,21,2,3300,2110001,3,0,0,0,0,0,0
,4314,,114,2,22,22,2,3600,2110001,3,0,0,0,0,0,0
,4315,,114,2,23,23,2,3900,2110001,3,0,0,0,0,0,0
,4316,,114,2,24,24,2,4200,2110001,3,0,0,0,0,0,0
,4317,,114,2,25,25,2,4500,2110001,3,0,0,0,0,0,0
,4318,,114,2,26,26,2,4800,2110001,3,0,0,0,0,0,0
,4319,,114,2,27,27,2,5100,2110001,3,0,0,0,0,0,0
,4320,,114,2,28,28,2,5400,2110001,3,0,0,0,0,0,0
,4321,,114,2,29,29,2,5700,2110001,3,0,0,0,0,0,0
,4322,,114,2,30,30,2,6000,2110001,3,0,0,0,0,0,0
,4323,,114,2,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,4324,,114,2,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,4325,,114,2,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,4326,,114,2,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,4327,,114,2,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,4328,,114,2,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,4329,,114,2,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,4330,,114,2,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,4331,,114,2,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,4332,,114,2,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,4333,,114,2,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,4334,,114,2,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,4335,,114,2,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,4336,,114,2,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,4337,,114,2,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,4338,,114,2,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,4339,,114,2,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,4340,,114,2,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,4341,,114,2,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,4342,,114,2,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,4343,,114,2,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,4344,,114,2,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,4345,,114,2,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,4346,,114,2,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,4347,,114,2,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,4348,,114,2,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,4349,,114,2,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,4350,,114,2,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,4351,,114,2,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,4352,,114,2,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,4353,,114,2,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,4354,,114,2,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,4355,,114,2,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,4356,,114,2,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,4357,,114,2,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,4358,,114,2,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,4359,,114,2,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,4360,,114,2,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,4361,,114,2,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,4362,,114,2,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,4363,,114,2,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,4364,,114,2,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,4365,,114,2,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,4366,,114,2,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,4367,,114,2,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,4368,,114,2,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,4369,,114,2,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,4370,,114,2,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,4371,,114,2,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,4372,,114,2,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,4373,,114,3,1,1,0,100,2110001,1,0,0,0,0,0,0
,4374,,114,3,2,2,0,200,2110001,1,0,0,0,0,0,0
,4375,,114,3,3,3,0,300,2110001,1,0,0,0,0,0,0
,4376,,114,3,4,4,0,400,2110001,1,0,0,0,0,0,0
,4377,,114,3,5,5,0,500,2110001,1,0,0,0,0,0,0
,4378,,114,3,6,6,0,600,2110001,1,0,0,0,0,0,0
,4379,,114,3,7,7,0,700,2110001,1,0,0,0,0,0,0
,4380,,114,3,8,8,0,800,2110001,1,0,0,0,0,0,0
,4381,,114,3,9,9,0,900,2110001,1,0,0,0,0,0,0
,4382,,114,3,10,10,0,1000,2110001,1,0,0,0,0,0,0
,4383,,114,3,11,11,1,1200,2110001,2,0,0,0,0,0,0
,4384,,114,3,12,12,1,1400,2110001,2,0,0,0,0,0,0
,4385,,114,3,13,13,1,1600,2110001,2,0,0,0,0,0,0
,4386,,114,3,14,14,1,1800,2110001,2,0,0,0,0,0,0
,4387,,114,3,15,15,1,2000,2110001,2,0,0,0,0,0,0
,4388,,114,3,16,16,1,2200,2110001,2,0,0,0,0,0,0
,4389,,114,3,17,17,1,2400,2110001,2,0,0,0,0,0,0
,4390,,114,3,18,18,1,2600,2110001,2,0,0,0,0,0,0
,4391,,114,3,19,19,1,2800,2110001,2,0,0,0,0,0,0
,4392,,114,3,20,20,2,3000,2110001,2,0,0,0,0,0,0
,4393,,114,3,21,21,2,3300,2110001,3,0,0,0,0,0,0
,4394,,114,3,22,22,2,3600,2110001,3,0,0,0,0,0,0
,4395,,114,3,23,23,2,3900,2110001,3,0,0,0,0,0,0
,4396,,114,3,24,24,2,4200,2110001,3,0,0,0,0,0,0
,4397,,114,3,25,25,2,4500,2110001,3,0,0,0,0,0,0
,4398,,114,3,26,26,2,4800,2110001,3,0,0,0,0,0,0
,4399,,114,3,27,27,2,5100,2110001,3,0,0,0,0,0,0
,4400,,114,3,28,28,2,5400,2110001,3,0,0,0,0,0,0
,4401,,114,3,29,29,2,5700,2110001,3,0,0,0,0,0,0
,4402,,114,3,30,30,2,6000,2110001,3,0,0,0,0,0,0
,4403,,114,3,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,4404,,114,3,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,4405,,114,3,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,4406,,114,3,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,4407,,114,3,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,4408,,114,3,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,4409,,114,3,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,4410,,114,3,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,4411,,114,3,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,4412,,114,3,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,4413,,114,3,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,4414,,114,3,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,4415,,114,3,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,4416,,114,3,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,4417,,114,3,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,4418,,114,3,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,4419,,114,3,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,4420,,114,3,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,4421,,114,3,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,4422,,114,3,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,4423,,114,3,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,4424,,114,3,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,4425,,114,3,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,4426,,114,3,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,4427,,114,3,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,4428,,114,3,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,4429,,114,3,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,4430,,114,3,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,4431,,114,3,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,4432,,114,3,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,4433,,114,3,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,4434,,114,3,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,4435,,114,3,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,4436,,114,3,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,4437,,114,3,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,4438,,114,3,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,4439,,114,3,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,4440,,114,3,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,4441,,114,3,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,4442,,114,3,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,4443,,114,3,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,4444,,114,3,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,4445,,114,3,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,4446,,114,3,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,4447,,114,3,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,4448,,114,3,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,4449,,114,3,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,4450,,114,3,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,4451,,114,3,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,4452,,114,3,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,4453,,114,4,1,1,0,100,2110001,1,0,0,0,0,0,0
,4454,,114,4,2,2,0,200,2110001,1,0,0,0,0,0,0
,4455,,114,4,3,3,0,300,2110001,1,0,0,0,0,0,0
,4456,,114,4,4,4,0,400,2110001,1,0,0,0,0,0,0
,4457,,114,4,5,5,0,500,2110001,1,0,0,0,0,0,0
,4458,,114,4,6,6,0,600,2110001,1,0,0,0,0,0,0
,4459,,114,4,7,7,0,700,2110001,1,0,0,0,0,0,0
,4460,,114,4,8,8,0,800,2110001,1,0,0,0,0,0,0
,4461,,114,4,9,9,0,900,2110001,1,0,0,0,0,0,0
,4462,,114,4,10,10,0,1000,2110001,1,0,0,0,0,0,0
,4463,,114,4,11,11,1,1200,2110001,2,0,0,0,0,0,0
,4464,,114,4,12,12,1,1400,2110001,2,0,0,0,0,0,0
,4465,,114,4,13,13,1,1600,2110001,2,0,0,0,0,0,0
,4466,,114,4,14,14,1,1800,2110001,2,0,0,0,0,0,0
,4467,,114,4,15,15,1,2000,2110001,2,0,0,0,0,0,0
,4468,,114,4,16,16,1,2200,2110001,2,0,0,0,0,0,0
,4469,,114,4,17,17,1,2400,2110001,2,0,0,0,0,0,0
,4470,,114,4,18,18,1,2600,2110001,2,0,0,0,0,0,0
,4471,,114,4,19,19,1,2800,2110001,2,0,0,0,0,0,0
,4472,,114,4,20,20,1,3000,2110001,2,0,0,0,0,0,0
,4473,,114,4,21,21,2,3300,2110001,3,0,0,0,0,0,0
,4474,,114,4,22,22,2,3600,2110001,3,0,0,0,0,0,0
,4475,,114,4,23,23,2,3900,2110001,3,0,0,0,0,0,0
,4476,,114,4,24,24,2,4200,2110001,3,0,0,0,0,0,0
,4477,,114,4,25,25,2,4500,2110001,3,0,0,0,0,0,0
,4478,,114,4,26,26,2,4800,2110001,3,0,0,0,0,0,0
,4479,,114,4,27,27,2,5100,2110001,3,0,0,0,0,0,0
,4480,,114,4,28,28,2,5400,2110001,3,0,0,0,0,0,0
,4481,,114,4,29,29,2,5700,2110001,3,0,0,0,0,0,0
,4482,,114,4,30,30,2,6000,2110001,3,0,0,0,0,0,0
,4483,,114,4,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,4484,,114,4,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,4485,,114,4,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,4486,,114,4,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,4487,,114,4,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,4488,,114,4,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,4489,,114,4,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,4490,,114,4,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,4491,,114,4,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,4492,,114,4,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,4493,,114,4,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,4494,,114,4,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,4495,,114,4,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,4496,,114,4,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,4497,,114,4,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,4498,,114,4,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,4499,,114,4,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,4500,,114,4,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,4501,,114,4,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,4502,,114,4,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,4503,,114,4,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,4504,,114,4,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,4505,,114,4,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,4506,,114,4,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,4507,,114,4,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,4508,,114,4,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,4509,,114,4,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,4510,,114,4,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,4511,,114,4,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,4512,,114,4,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,4513,,114,4,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,4514,,114,4,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
,4515,,114,4,63,63,6,34000,2110001,10,2110002,4,2110003,3,0,0
,4516,,114,4,64,64,6,35000,2110001,10,2110002,4,2110003,3,0,0
,4517,,114,4,65,65,6,36000,2110001,10,2110002,4,2110003,3,0,0
,4518,,114,4,66,66,6,37000,2110001,10,2110002,4,2110003,4,2110004,1
,4519,,114,4,67,67,6,38000,2110001,10,2110002,4,2110003,4,2110004,1
,4520,,114,4,68,68,6,39000,2110001,10,2110002,4,2110003,4,2110004,1
,4521,,114,4,69,69,6,40000,2110001,10,2110002,4,2110003,4,2110004,1
,4522,,114,4,70,70,6,41000,2110001,10,2110002,4,2110003,4,2110004,1
,4523,,114,4,71,71,7,42000,2110001,10,2110002,6,2110003,5,2110004,2
,4524,,114,4,72,72,7,43000,2110001,10,2110002,6,2110003,5,2110004,2
,4525,,114,4,73,73,7,44000,2110001,10,2110002,6,2110003,5,2110004,2
,4526,,114,4,74,74,7,45000,2110001,10,2110002,6,2110003,5,2110004,2
,4527,,114,4,75,75,7,46000,2110001,10,2110002,6,2110003,5,2110004,2
,4528,,114,4,76,76,7,47000,2110001,10,2110002,6,2110003,6,2110004,3
,4529,,114,4,77,77,7,48000,2110001,10,2110002,6,2110003,6,2110004,3
,4530,,114,4,78,78,7,49000,2110001,10,2110002,6,2110003,6,2110004,3
,4531,,114,4,79,79,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,4532,,114,4,80,80,7,50000,2110001,10,2110002,6,2110003,6,2110004,3
,4533,,114,1,0,0,0,0,0,0,0,0,0,0,0,0
,4534,,114,2,0,0,0,0,0,0,0,0,0,0,0,0
,4535,,114,3,0,0,0,0,0,0,0,0,0,0,0,0
,4536,,114,4,0,0,0,0,0,0,0,0,0,0,0,0
,4537,,302,1,1,1,0,100,2110001,1,0,0,0,0,0,0
,4538,,302,1,2,2,0,200,2110001,1,0,0,0,0,0,0
,4539,,302,1,3,3,0,300,2110001,1,0,0,0,0,0,0
,4540,,302,1,4,4,0,400,2110001,1,0,0,0,0,0,0
,4541,,302,1,5,5,0,500,2110001,1,0,0,0,0,0,0
,4542,,302,1,6,6,0,600,2110001,1,0,0,0,0,0,0
,4543,,302,1,7,7,0,700,2110001,1,0,0,0,0,0,0
,4544,,302,1,8,8,0,800,2110001,1,0,0,0,0,0,0
,4545,,302,1,9,9,0,900,2110001,1,0,0,0,0,0,0
,4546,,302,1,10,10,0,1000,2110001,1,0,0,0,0,0,0
,4547,,302,1,11,11,1,1200,2110001,2,0,0,0,0,0,0
,4548,,302,1,12,12,1,1400,2110001,2,0,0,0,0,0,0
,4549,,302,1,13,13,1,1600,2110001,2,0,0,0,0,0,0
,4550,,302,1,14,14,1,1800,2110001,2,0,0,0,0,0,0
,4551,,302,1,15,15,1,2000,2110001,2,0,0,0,0,0,0
,4552,,302,1,16,16,1,2200,2110001,2,0,0,0,0,0,0
,4553,,302,1,17,17,1,2400,2110001,2,0,0,0,0,0,0
,4554,,302,1,18,18,1,2600,2110001,2,0,0,0,0,0,0
,4555,,302,1,19,19,1,2800,2110001,2,0,0,0,0,0,0
,4556,,302,1,20,20,1,3000,2110001,2,0,0,0,0,0,0
,4557,,302,1,21,21,2,3300,2110001,3,0,0,0,0,0,0
,4558,,302,1,22,22,2,3600,2110001,3,0,0,0,0,0,0
,4559,,302,1,23,23,2,3900,2110001,3,0,0,0,0,0,0
,4560,,302,1,24,24,2,4200,2110001,3,0,0,0,0,0,0
,4561,,302,1,25,25,2,4500,2110001,3,0,0,0,0,0,0
,4562,,302,1,26,26,2,4800,2110001,3,0,0,0,0,0,0
,4563,,302,1,27,27,2,5100,2110001,3,0,0,0,0,0,0
,4564,,302,1,28,28,2,5400,2110001,3,0,0,0,0,0,0
,4565,,302,1,29,29,2,5700,2110001,3,0,0,0,0,0,0
,4566,,302,1,30,30,2,6000,2110001,3,0,0,0,0,0,0
,4567,,302,1,31,31,3,6500,2110001,4,2110002,1,0,0,0,0
,4568,,302,1,32,32,3,7000,2110001,4,2110002,1,0,0,0,0
,4569,,302,1,33,33,3,7500,2110001,4,2110002,1,0,0,0,0
,4570,,302,1,34,34,3,8000,2110001,4,2110002,1,0,0,0,0
,4571,,302,1,35,35,3,8500,2110001,4,2110002,1,0,0,0,0
,4572,,302,1,36,36,3,9000,2110001,4,2110002,1,0,0,0,0
,4573,,302,1,37,37,3,9500,2110001,4,2110002,1,0,0,0,0
,4574,,302,1,38,38,3,10000,2110001,4,2110002,1,0,0,0,0
,4575,,302,1,39,39,3,10500,2110001,4,2110002,1,0,0,0,0
,4576,,302,1,40,40,3,11000,2110001,4,2110002,1,0,0,0,0
,4577,,302,1,41,41,4,12000,2110001,6,2110002,2,0,0,0,0
,4578,,302,1,42,42,4,13000,2110001,6,2110002,2,0,0,0,0
,4579,,302,1,43,43,4,14000,2110001,6,2110002,2,0,0,0,0
,4580,,302,1,44,44,4,15000,2110001,6,2110002,2,0,0,0,0
,4581,,302,1,45,45,4,16000,2110001,6,2110002,2,0,0,0,0
,4582,,302,1,46,46,4,17000,2110001,6,2110002,2,0,0,0,0
,4583,,302,1,47,47,4,18000,2110001,6,2110002,2,0,0,0,0
,4584,,302,1,48,48,4,19000,2110001,6,2110002,2,0,0,0,0
,4585,,302,1,49,49,4,20000,2110001,6,2110002,2,0,0,0,0
,4586,,302,1,50,50,4,21000,2110001,6,2110002,2,0,0,0,0
,4587,,302,1,51,51,5,22000,2110001,10,2110002,3,2110003,1,0,0
,4588,,302,1,52,52,5,23000,2110001,10,2110002,3,2110003,1,0,0
,4589,,302,1,53,53,5,24000,2110001,10,2110002,3,2110003,1,0,0
,4590,,302,1,54,54,5,25000,2110001,10,2110002,3,2110003,1,0,0
,4591,,302,1,55,55,5,26000,2110001,10,2110002,3,2110003,1,0,0
,4592,,302,1,56,56,5,27000,2110001,10,2110002,3,2110003,2,0,0
,4593,,302,1,57,57,5,28000,2110001,10,2110002,3,2110003,2,0,0
,4594,,302,1,58,58,5,29000,2110001,10,2110002,3,2110003,2,0,0
,4595,,302,1,59,59,5,30000,2110001,10,2110002,3,2110003,2,0,0
,4596,,302,1,60,60,5,31000,2110001,10,2110002,3,2110003,2,0,0
,4597,,302,1,61,61,6,32000,2110001,10,2110002,4,2110003,3,0,0
,4598,,302,1,62,62,6,33000,2110001,10,2110002,4,2110003,3,0,0
