,required,required,optional,required,required,required,required,optional,optional,optional,optional,optional,optional,optional,optional,optional
,5091,113,,3,68,68,6,11400,2110002,3,2110403,3,2110103,1,0,0
,5092,113,,3,69,69,6,11700,2110002,3,2110403,3,2110103,1,0,0
,5093,113,,3,70,70,6,12000,2110002,3,2110403,3,2110103,1,0,0
,5094,113,,3,71,71,7,12300,2110002,3,2110404,2,2110104,1,0,0
,5095,113,,3,72,72,7,12600,2110002,3,2110404,2,2110104,1,0,0
,5096,113,,3,73,73,7,12900,2110002,3,2110404,2,2110104,1,0,0
,5097,113,,3,74,74,7,13200,2110002,3,2110404,2,2110104,1,0,0
,5098,113,,3,75,75,7,13500,2110002,3,2110404,2,2110104,1,0,0
,5099,113,,3,76,76,7,13800,2110002,4,2110404,3,2110104,1,0,0
,5100,113,,3,77,77,7,14100,2110002,4,2110404,3,2110104,1,0,0
,5101,113,,3,78,78,7,14400,2110002,4,2110404,3,2110104,1,0,0
,5102,113,,3,79,79,7,14700,2110002,4,2110404,3,2110104,1,0,0
,5103,113,,3,80,80,7,15000,2110002,4,2110404,3,2110104,1,0,0
,5145,113,,4,41,41,4,4200,2110001,5,2110502,3,2110102,1,0,0
,5146,113,,4,42,42,4,4400,2110001,5,2110502,3,2110102,1,0,0
,5147,113,,4,43,43,4,4600,2110001,5,2110502,3,2110102,1,0,0
,5148,113,,4,44,44,4,4800,2110001,5,2110502,3,2110102,1,0,0
,5149,113,,4,45,45,4,5000,2110001,5,2110502,5,2110102,2,0,0
,5150,113,,4,46,46,4,5200,2110001,5,2110502,5,2110102,2,0,0
,5151,113,,4,47,47,4,5400,2110001,5,2110502,5,2110102,2,0,0
,5152,113,,4,48,48,4,5600,2110001,5,2110502,5,2110102,2,0,0
,5153,113,,4,49,49,4,5800,2110001,5,2110502,5,2110102,2,0,0
,5154,113,,4,50,50,4,6000,2110001,5,2110502,5,2110102,2,0,0
,5155,113,,4,51,51,5,6300,2110002,1,2110503,2,2110103,1,0,0
,5156,113,,4,52,52,5,6600,2110002,1,2110503,2,2110103,1,0,0
,5157,113,,4,53,53,5,6900,2110002,1,2110503,2,2110103,1,0,0
,5158,113,,4,54,54,5,7200,2110002,1,2110503,2,2110103,1,0,0
,5159,113,,4,55,55,5,7500,2110002,1,2110503,2,2110103,1,0,0
,5160,113,,4,56,56,5,7800,2110002,2,2110503,2,2110103,1,0,0
,5161,113,,4,57,57,5,8100,2110002,2,2110503,2,2110103,1,0,0
,5162,113,,4,58,58,5,8400,2110002,2,2110503,2,2110103,1,0,0
,5163,113,,4,59,59,5,8700,2110002,2,2110503,2,2110103,1,0,0
,5164,113,,4,60,60,5,9000,2110002,2,2110503,2,2110103,1,0,0
,5165,113,,4,61,61,6,9300,2110002,2,2110503,3,2110103,1,0,0
,5166,113,,4,62,62,6,9600,2110002,2,2110503,3,2110103,1,0,0
,5167,113,,4,63,63,6,9900,2110002,2,2110503,3,2110103,1,0,0
,5168,113,,4,64,64,6,10200,2110002,2,2110503,3,2110103,1,0,0
,5169,113,,4,65,65,6,10500,2110002,2,2110503,3,2110103,1,0,0
,5170,113,,4,66,66,6,10800,2110002,3,2110503,3,2110103,1,0,0
,5171,113,,4,67,67,6,11100,2110002,3,2110503,3,2110103,1,0,0
,5172,113,,4,68,68,6,11400,2110002,3,2110503,3,2110103,1,0,0
,5173,113,,4,69,69,6,11700,2110002,3,2110503,3,2110103,1,0,0
,5174,113,,4,70,70,6,12000,2110002,3,2110503,3,2110103,1,0,0
,5175,113,,4,71,71,7,12300,2110002,3,2110504,2,2110104,1,0,0
,5176,113,,4,72,72,7,12600,2110002,3,2110504,2,2110104,1,0,0
,5177,113,,4,73,73,7,12900,2110002,3,2110504,2,2110104,1,0,0
,5178,113,,4,74,74,7,13200,2110002,3,2110504,2,2110104,1,0,0
,5179,113,,4,75,75,7,13500,2110002,3,2110504,2,2110104,1,0,0
,5180,113,,4,76,76,7,13800,2110002,4,2110504,3,2110104,1,0,0
,5181,113,,4,77,77,7,14100,2110002,4,2110504,3,2110104,1,0,0
,5182,113,,4,78,78,7,14400,2110002,4,2110504,3,2110104,1,0,0
,5183,113,,4,79,79,7,14700,2110002,4,2110504,3,2110104,1,0,0
,5184,113,,4,80,80,7,15000,2110002,4,2110504,3,2110104,1,0,0
