,id,talkName,dialogue,firstBtnText,secondBtnText,actionText,dialogue_Japanese
,1286502,,毛头小子，那里关的都是亡命之徒，你真的要去？我劝你快打消这个念头。自从上次关进去个跋扈军官后，监狱里面越来越不太平咯。,,,,毛头小子，那里关的都是亡命之徒，你真的要去？我劝你快打消这个念头。自从上次关进去个跋扈军官后，监狱里面越来越不太平咯。
,1286503,,（军官……难道是史莱克？）<br>如果是这样，那我们更要去了。,,,,（军官……难道是史莱克？）<br>如果是这样，那我们更要去了。
,1286504,,啧，不听劝。万一遇上什么事，可别怪我没有提醒你们。好了，要去就快上船，我马上要起航了。,,,,啧，不听劝。万一遇上什么事，可别怪我没有提醒你们。好了，要去就快上船，我马上要起航了。
,1286505,,（就这样，西蒙三人乘上船只，向海地斯岛出发。）,,,,（就这样，西蒙三人乘上船只，向海地斯岛出发。）
,1286601,,请问，要去海地斯监狱是在这里乘船吗？,,,,请问，要去海地斯监狱是在这里乘船吗？
,1286602,,毛头小子，那里关的都是亡命之徒，你真的要去？我劝你快打消这个念头。自从上次关进去个跋扈军官后，监狱里面越来越不太平咯。,,,,毛头小子，那里关的都是亡命之徒，你真的要去？我劝你快打消这个念头。自从上次关进去个跋扈军官后，监狱里面越来越不太平咯。
,1286603,,（军官……难道是史莱克？）<br>如果是这样，那我们更要去了。,,,,（军官……难道是史莱克？）<br>如果是这样，那我们更要去了。
,1286604,,什么脑回路，都说了危险，你还赶着去？得了，管不了你。不过我每<color=#bd4104>周四至周天</color>才开工，耐心等着吧。,,,,什么脑回路，都说了危险，你还赶着去？得了，管不了你。不过我每<color=#bd4104>周四至周天</color>才开工，耐心等着吧。
,1286605,,不能马上就去吗？我有要紧事，急着进去找人！,,,,不能马上就去吗？我有要紧事，急着进去找人！
,1286606,,毛头小子，规矩就是规矩，没得商量。,,,,毛头小子，规矩就是规矩，没得商量。
,1286607,,西蒙，你冷静些。我们知道你急着找莱克打听哥哥的消息，但你也不能强人所难。,,,,西蒙，你冷静些。我们知道你急着找莱克打听哥哥的消息，但你也不能强人所难。
,1286608,,对不起，是我着急了。唉，不知道史莱克手中到底握有什么消息，希望能早点见到他……,,,,对不起，是我着急了。唉，不知道史莱克手中到底握有什么消息，希望能早点见到他……
,1286701,,急什么？开往海地斯岛的船，每<color=#bd4104>周四至周天</color>才通航，耐心<br>等一等。,,,,急什么？开往海地斯岛的船，每<color=#bd4104>周四至周天</color>才通航，耐心<br>等一等。
,1286901,,亲爱的冒险者，你是想参加<color=#bd4104>雾海的危机</color>吗？那必须先完成任务<color=#bd4104>雾海迷云</color>才行哦。现在你想立即开启这段冒险吗？,当然！,再让我考虑下。,,亲爱的冒险者，你是想参加<color=#bd4104>雾海的危机</color>吗？那必须先完成任务<color=#bd4104>雾海迷云</color>才行哦。现在你想立即开启这段冒险吗？
,1287501,,嘿~爱琳娜好久不见，还有这位美丽的少女，很高兴能见到你。,,,,嘿~爱琳娜好久不见，还有这位美丽的少女，很高兴能见到你。
,1287502,,你好，我们听安道夫大叔说，加入自律联盟有福利，所以想找你<br>了解一下。,,,,你好，我们听安道夫大叔说，加入自律联盟有福利，所以想找你<br>了解一下。
,1287503,,哦？这位可爱的小姐姐，你想加入自律联盟吗？只要加入，就能获得“小鱼干”福利哦。,,,,哦？这位可爱的小姐姐，你想加入自律联盟吗？只要加入，就能获得“小鱼干”福利哦。
,1287504,,小……小鱼干？虽然小鱼干的确很好吃，但把这个作为福利……<br>好奇怪啊。,,,,小……小鱼干？虽然小鱼干的确很好吃，但把这个作为福利……<br>好奇怪啊。
,1287505,,哈哈，我说顺嘴了。这个小鱼干不是吃的，是一种形状酷似小鱼干的战力分析仪，原名叫比多仪。,,,,哈哈，我说顺嘴了。这个小鱼干不是吃的，是一种形状酷似小鱼干的战力分析仪，原名叫比多仪。
,1287506,,比多仪？战力分析？这是什么东西，为什么要做成猫咪抱着鱼干的模样？你能给我们讲讲吗？,,,,比多仪？战力分析？这是什么东西，为什么要做成猫咪抱着鱼干的模样？你能给我们讲讲吗？
,1287507,,少女们提出的请求，我从来不会拒绝。<br>我很乐意现在就为你们详细讲解。,,,,少女们提出的请求，我从来不会拒绝。<br>我很乐意现在就为你们详细讲解。
,1287601,,咳，关于它的造型问题。我只能说自律联盟遵循强者至上，最强者提出的要求，我们无力反驳。,,,,咳，关于它的造型问题。我只能说自律联盟遵循强者至上，最强者提出的要求，我们无力反驳。
,1287602,,我们也曾经为比多仪的造型与名字列过数百种方案，可最终还是屈服在比多猫的猫爪下。,,,,我们也曾经为比多仪的造型与名字列过数百种方案，可最终还是屈服在比多猫的猫爪下。
,1287603,,相信你们都知道我们每个人都有自己的战力。当然，战力和个人魅力一样，受多种因素影响，每个人都不太一样。,,,,相信你们都知道我们每个人都有自己的战力。当然，战力和个人魅力一样，受多种因素影响，每个人都不太一样。
,1287701,,比多仪，就是用数据的形式，把战力直观的呈现。打个比方，如果把我的魅力数据化的话，那一定是1000分。,,,,比多仪，就是用数据的形式，把战力直观的呈现。打个比方，如果把我的魅力数据化的话，那一定是1000分。
,1287801,,它的原理非常复杂，如果要详细阐述的话，可能需要花上好几天。这要从比多猫游历开始说起……,,,,它的原理非常复杂，如果要详细阐述的话，可能需要花上好几天。这要从比多猫游历开始说起……
,1287802,,细节不重要，给我说重点！,,,,细节不重要，给我说重点！
,1287803,,爱琳娜，你就算这么凶，也还是充满了魅力。简单来说，就是用辐射记录下一堆因素，然后得出一个战力评分。,,,,爱琳娜，你就算这么凶，也还是充满了魅力。简单来说，就是用辐射记录下一堆因素，然后得出一个战力评分。
,1287901,,它的评定维度，太少了……我想想，大概才180多种吧。,,,,它的评定维度，太少了……我想想，大概才180多种吧。
,1287902,,有身高、骨骼分布、肌肉走向、颜值、装备、助力本命、英雄等级、基础属性、突破等级、技能熟练度等等……,,,,有身高、骨骼分布、肌肉走向、颜值、装备、助力本命、英雄等级、基础属性、突破等级、技能熟练度等等……
,1287903,,其实，我觉得，它应该把风趣幽默这些个人特质也加入评定维度中~唉，可惜这项提议被比多猫无情驳回了。,,,,其实，我觉得，它应该把风趣幽默这些个人特质也加入评定维度中~唉，可惜这项提议被比多猫无情驳回了。
,1287904,,那是不是说明，如果我想要提升战力，我可以通过提升助力本命，以及努力修炼育成自身这两种途径达到？,,,,那是不是说明，如果我想要提升战力，我可以通过提升助力本命，以及努力修炼育成自身这两种途径达到？
,1287905,,是吧，差不多是这样。,,,,是吧，差不多是这样。
,1288001,,如果我要检测别人的战力，我需要举着它，把它放在别人跟前吗？,,,,如果我要检测别人的战力，我需要举着它，把它放在别人跟前吗？
,1288002,,你带着它就行，它会自动识别。,,,,你带着它就行，它会自动识别。
,1288003,,（……这个人怎么这么奇怪……面对大小姐她们时就无比热情，对我<br>   却爱答不理……）,,,,（……这个人怎么这么奇怪……面对大小姐她们时就无比热情，对我<br>   却爱答不理……）
,1288101,,说起来，爱琳娜，你的比多仪呢？,,,,说起来，爱琳娜，你的比多仪呢？
,1288102,,早不见了。我在联盟这么久，还从来没用过它，也不屑用它。毕竟我相信，这世上还没有能强过我拳头的存在！,,,,早不见了。我在联盟这么久，还从来没用过它，也不屑用它。毕竟我相信，这世上还没有能强过我拳头的存在！
,1288103,,不过……西蒙，温丽你们这两个小鬼倒是可以使用看看，年轻人嘛，还是谦逊一点好。,,,,不过……西蒙，温丽你们这两个小鬼倒是可以使用看看，年轻人嘛，还是谦逊一点好。
,1288104,,毕竟，像你们这种什么经验都没有的小鬼，战斗时如果没有客观数据支持，很容易惨败哦。,,,,毕竟，像你们这种什么经验都没有的小鬼，战斗时如果没有客观数据支持，很容易惨败哦。
,1288105,,比多仪真的有这么厉害吗？,,,,比多仪真的有这么厉害吗？
,1288106,,比多仪是你战斗时的好帮手~可爱的小姐，这个世界很复杂的，在外冒险还是要多留个心眼，不然很容易受伤。,,,,比多仪是你战斗时的好帮手~可爱的小姐，这个世界很复杂的，在外冒险还是要多留个心眼，不然很容易受伤。
,1288107,,来，让我来为你展示展示比多仪的厉害~<br>（边说边举起了比多仪，并瞄准了不远处的比多猫。）,,,,来，让我来为你展示展示比多仪的厉害~<br>（边说边举起了比多仪，并瞄准了不远处的比多猫。）
,1288201,,陌生的哥哥，你好呀~<br>你找由莉和米修有什么事呀？,,,,陌生的哥哥，你好呀~<br>你找由莉和米修有什么事呀？
,1288202,,阿噗阿噗？,,,,阿噗阿噗？
,1288203,,我是奥兹家族的西蒙，未来的帝国<br>第一剑士！请问……,,,,我是奥兹家族的西蒙，未来的帝国<br>第一剑士！请问……
,1288204,,要这样自我介绍吗？那我叫由莉，来自……呃<br>……哪里？对了，它叫米修，是我的好朋友！,,,,要这样自我介绍吗？那我叫由莉，来自……呃<br>……哪里？对了，它叫米修，是我的好朋友！
,1288205,,阿噗~阿噗~,,,,阿噗~阿噗~
,1288206,,（这孩子是天然呆吗？连自己从哪里来的也不记得了？）,,,,（这孩子是天然呆吗？连自己从哪里来的也不记得了？）
,1288207,,西蒙哥哥，你有没有见过我的爸爸妈妈？我跟<br>他们走散了，奇怪……好多事我都记不清了……,,,,西蒙哥哥，你有没有见过我的爸爸妈妈？我跟<br>他们走散了，奇怪……好多事我都记不清了……
,1288208,,只记得他们常常吹鱼骨笛给我听，由莉好想再听啊……,,,,只记得他们常常吹鱼骨笛给我听，由莉好想再听啊……
,1288209,,阿噗！噗噗噗！噗嗷！！！！<br>（翻译：危险！危险！有敌人！）,有敌袭？我去打败它。,,,阿噗！噗噗噗！噗嗷！！！！<br>（翻译：危险！危险！有敌人！）
,1288301,,呜呜呜，太可怕了！,,,,呜呜呜，太可怕了！
,1288302,,好啦，由莉，你不要哭了，怪物已经被我赶走啦！,,,,好啦，由莉，你不要哭了，怪物已经被我赶走啦！
,1288303,,呜呜呜呜！由莉好想爸爸妈妈！,,,,呜呜呜呜！由莉好想爸爸妈妈！
,1288304,,（为什么越哭越大声了？）<br>由莉，已经没事了！求你别哭了……,,,,（为什么越哭越大声了？）<br>由莉，已经没事了！求你别哭了……
,1288305,？？？,——身为剑士，居然欺负柔弱的小女孩，,,,,——身为剑士，居然欺负柔弱的小女孩，
,1288306,？？？,——简直，太！不！像！话！了！！！,,,,——简直，太！不！像！话！了！！！
,1288401,,温丽，这本书上写的字，<br>为什么我一个字也看不懂？,,,,温丽，这本书上写的字，<br>为什么我一个字也看不懂？
,1288402,,我看看！似乎这是罗兰皇室的专用文字，<br>我虽然听说过，但并没有学过……,,,,我看看！似乎这是罗兰皇室的专用文字，<br>我虽然听说过，但并没有学过……
