,required,optional,optional,optional,optional,optional,optional,repeated,optional,optional,optional,repeated,optional,optional,optional,optional,optional,repeated,optional,repeated,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,10032011,,1003201,1,11,0,0,0,0,0,0,100320101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10032021,,1003202,1,12,0,0,0,0,0,0,100320201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10033011,,1003301,1,11,0,0,0,0,0,0,100330101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10033021,,1003302,1,12,0,0,0,0,0,0,100330201,0,0,0,0,0,800011,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10033031,,1003303,1,30,0,0,0,0,0,0,100330301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10034011,,1003401,1,11,0,0,0,0,0,0,100340101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10034021,,1003402,1,12,0,0,0,0,0,0,100340201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10035011,,1003501,1,11,0,0,0,0,0,0,100350101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10035021,,1003502,1,12,0,0,0,0,0,0,100350201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10035031,,1003503,1,13,0,0,0,0,0,0,100350301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10035041,,1003504,1,30,0,0,0,0,0,0,100350401,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10036011,,1003601,1,11,0,0,0,0,0,0,100360101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10036021,,1003602,1,12,0,0,0,0,0,0,100360201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10036031,,1003603,1,13,0,0,0,0,0,0,100360301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10036041,,1003604,1,30,0,0,0,0,0,0,100360401,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10037011,,1003701,1,11,0,0,0,0,0,0,100370101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10037021,,1003702,1,12,0,0,0,0,0,0,100370201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10037031,,1003703,1,13,0,0,0,0,0,0,100370301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10037041,,1003704,1,30,0,0,0,0,0,0,100370401,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10038011,,1003801,1,11,0,0,0,0,0,0,100380101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10038021,,1003802,1,12,0,0,0,0,0,0,100380201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10039011,,1003901,1,11,0,0,0,0,0,0,100390101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10039021,,1003902,1,12,0,0,0,0,0,0,100390201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10039031,,1003903,1,30,0,0,0,0,0,0,100390301,0,0,0,0,0,800005,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10040011,,1004001,1,11,0,0,0,0,0,0,100400101,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10040021,,1004002,1,12,0,0,0,0,0,0,100400201,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10041011,,1004101,1,11,0,0,0,0,0,0,100410101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10041021,,1004102,1,12,0,0,0,0,0,0,100410201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10042011,,1004201,1,11,0,0,0,0,0,0,100420101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10042021,,1004202,1,12,0,0,0,0,0,0,100420201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10042031,,1004203,1,13,0,0,0,0,0,0,100420301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10044011,,1004401,1,11,0,0,0,0,0,0,100440101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10044021,,1004402,1,12,0,0,0,0,0,0,100440201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10045011,,1004501,1,11,0,0,0,0,0,0,100450101,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10045021,,1004502,1,12,0,0,0,0,0,0,100450201,0,0,0,0,0,800006,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10046011,,1004601,1,11,0,0,0,0,0,0,100460101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10046021,,1004602,1,12,0,0,0,0,0,0,100460201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10047011,,1004701,1,11,0,0,0,0,0,0,100470101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10047021,,1004702,1,12,0,0,0,0,0,0,100470201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10048011,,1004801,1,11,0,0,0,0,0,0,100480101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10048021,,1004802,1,12,0,0,0,0,0,0,100480201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10049011,,1004901,1,11,0,0,0,0,0,0,100490101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10049021,,1004902,1,12,0,0,0,0,0,0,100490201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10050011,,1005001,1,11,0,0,0,0,0,0,100500101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10050021,,1005002,1,12,0,0,0,0,0,0,100500201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10051011,,1005101,1,11,0,0,0,0,0,0,100510101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10051021,,1005102,1,12,0,0,0,0,0,0,100510201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10052011,,1005201,1,11,0,0,0,0,0,0,100520101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10052021,,1005202,1,12,0,0,0,0,0,0,100520201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10052031,,1005203,1,13,0,0,0,0,0,0,100520301,0,0,0,0,0,800004,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10053011,,1005301,1,11,0,0,0,0,0,0,100530101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10053021,,1005302,1,12,0,0,0,0,0,0,100530201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10054011,,1005401,1,11,0,0,0,0,0,0,100540101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10054021,,1005402,1,12,0,0,0,0,0,0,100540201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,107011,,10701,1,11,0,0,0,0,0,0,1070101,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,107021,,10702,1,12,0,0,0,0,0,0,1070201;1070202,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,107031,,10703,1,21,0,0,0,24000,0,0,1070301;1070302,0,0,0,0,0,,0,10701;10702,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,107041,,10704,1,22,0,0,0,30000,0,0,1070401;1070402;1070403,0,0,0,0,0,,0,10704;10705,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,107051,,10705,1,23,0,0,0,45000,0,0,1070501;1070502,0,0,0,0,0,,0,10707;10706,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0
,107061,,10706,1,24,0,0,0,50000,0,0,1070601;1070602,0,0,0,0,0,103101,1,10710;10711,0,0,300,1,0,0,0,0,0,0,0,0,0,0,0
,107071,,10707,1,30,0,0,1,0,0,0,1070701,0,0,0,0,0,201401;201501;201601;201701,1,,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,107081,,10708,1,70,0,0,0,80000,0,0,1070801,0,0,0,0,0,,0,10717,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,107101,,10710,1,50,0,0,0,0,0,0,,0,0,0,0,0,,0,10730,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,107111,,10711,1,51,0,0,0,0,0,0,,0,0,0,0,0,,0,10731,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,107121,,10712,1,52,0,0,0,0,0,0,,0,0,0,0,0,,0,10733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,107131,,10713,1,53,0,0,0,0,0,0,,0,0,0,0,0,,0,10732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,107032,,10703,2,21,0,0,0,24000,0,0,1070301;1070302,0,0,0,0,0,,0,10701;10702,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,107042,,10704,2,22,0,0,0,30000,0,0,1070401;1070402;1070403,0,0,0,0,0,,0,10704;10705,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,107052,,10705,2,23,0,0,0,45000,0,0,1070501;1070502,0,0,0,0,0,,0,10707;10778,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,107062,,10706,2,24,0,0,0,50000,0,0,1070601;1070602,0,0,0,0,0,103101,1,10710;10711,0,0,300,1,10000,3030013,1,0,0,0,0,0,0,0,0
,107072,,10707,2,30,0,0,1,0,0,0,1070701,0,0,0,0,0,201401;201501;201601;201701,1,,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,107033,,10703,3,21,0,0,0,24000,0,0,1070301;1070302,0,0,0,0,0,,0,10701;10702,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,107043,,10704,3,22,0,0,0,30000,0,0,1070401;1070402;1070403,0,0,0,0,0,,0,10704;10705,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,107053,,10705,3,23,0,0,0,45000,0,0,1070501;1070502,0,0,0,0,0,,0,10707;10779,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,107063,,10706,3,24,0,0,0,50000,0,0,1070601;1070602,0,0,0,0,0,103101,1,10710;10711,0,0,300,1,50000,3030013,3,0,0,0,0,0,0,0,0
,107073,,10707,3,30,0,0,1,0,0,0,1070701,0,0,0,0,0,201401;201501;201601;201701,1,,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,107034,,10703,4,21,0,0,0,24000,0,0,1070301;1070302,0,0,0,0,0,,0,10701;10702,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,107044,,10704,4,22,0,0,0,30000,0,0,1070401;1070402;1070403,0,0,0,0,0,,0,10704;10705,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,107054,,10705,4,23,0,0,0,45000,0,0,1070501;1070502,0,0,0,0,0,,0,10707;10780,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,107064,,10706,4,24,0,0,0,50000,0,0,1070601;1070602,0,0,0,0,0,103101,1,10710;10711,0,0,300,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,107074,,10707,4,30,0,0,1,0,0,0,1070701,0,0,0,0,0,201401;201501;201601;201701,1,,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,107035,,10703,5,21,0,0,0,24000,0,0,1070301;1070302,0,0,0,0,0,,0,10701;10702,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,107045,,10704,5,22,0,0,0,30000,0,0,1070401;1070402;1070403,0,0,0,0,0,,0,10704;10705,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,107055,,10705,5,23,0,0,0,45000,0,0,1070501;1070502,0,0,0,0,0,,0,10707;10781,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,107065,,10706,5,24,0,0,0,50000,0,0,1070601;1070602,0,0,0,0,0,103101,1,10710;10711,0,0,300,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,107075,,10707,5,30,0,0,1,0,0,0,1070701,0,0,0,0,0,201401;201501;201601;201701,1,,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,107036,,10703,6,21,0,0,0,24000,0,0,1070301;1070302,0,0,0,0,0,,0,10701;10702,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,107046,,10704,6,22,0,0,0,30000,0,0,1070401;1070402;1070403,0,0,0,0,0,,0,10704;10705,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,107056,,10705,6,23,0,0,0,45000,0,0,1070501;1070502,0,0,0,0,0,,0,10707;10782,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,107066,,10706,6,24,0,0,0,50000,0,0,1070601;1070602,0,0,0,0,0,103101,1,10710;10711,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0
,107076,,10707,6,30,0,0,1,0,0,0,1070701,0,0,0,0,0,201401;201501;201601;201701,1,,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,107037,,10703,7,21,0,0,0,24000,0,0,1070301;1070302,0,0,0,0,0,,0,10701;10702,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,107047,,10704,7,22,0,0,0,30000,0,0,1070401;1070402;1070403,0,0,0,0,0,,0,10704;10705,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,107057,,10705,7,23,0,0,0,45000,0,0,1070501;1070502,0,0,0,0,0,,0,10707;10783,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,107067,,10706,7,24,0,0,0,50000,0,0,1070601;1070602,0,0,0,0,0,103101,1,10710;10711,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0
,107077,,10707,7,30,0,0,1,0,0,0,1070701,0,0,0,0,0,201401;201501;201601;201701,1,,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,401011,,40101,1,11,0,0,0,0,0,0,4010101,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,401021,,40102,1,12,0,0,0,0,0,0,4010201,0,0,0,0,0,,0,,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0
,401031,,40103,1,21,0,0,0,24000,0,0,4010301;4010302,0,0,0,0,0,200902,1,40101,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,401041,,40104,1,22,0,0,0,30000,0,0,4010401,0,0,0,0,0,102402,1,40103;40104,0,0,150,1,0,0,0,0,0,0,0,0,0,0,0
,401051,,40105,1,23,0,0,0,40000,0,0,4010501;4010502,0,0,0,0,0,,0,40106;40108;40110;40112,0,0,200,1,0,0,0,0,0,0,0,0,0,0,0
,401061,,40106,1,24,0,0,0,50000,0,0,4010601;4010602,0,0,0,0,0,200902,1,40113,0,0,300,1,0,0,0,0,0,0,0,0,0,0,0
,401071,,40107,1,30,0,0,1,0,0,1,4010701,0,0,0,0,0,200901,1,40116,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,401081,,40108,1,70,0,0,0,60000,0,0,,0,0,0,0,0,200901,1,40118,0,1000,0,1,0,0,0,0,0,0,0,0,0,0,0
,401101,,40110,1,50,0,0,0,0,0,0,,0,0,0,0,0,,0,40130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,401111,,40111,1,51,0,0,0,0,0,0,,0,0,0,0,0,,0,40131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,401121,,40112,1,52,0,0,0,0,0,0,,0,0,0,0,0,,0,40133;40134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,401131,,40113,1,53,0,0,0,0,0,0,,0,0,0,0,0,,0,40135;40137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,401032,,40103,2,21,0,0,0,24000,0,0,4010301;4010302,0,0,0,0,0,200902,1,40101,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,401042,,40104,2,22,0,0,0,30000,0,0,4010401,0,0,0,0,0,102402,1,40103;40104,0,0,150,1,10000,3030013,1,0,0,0,0,0,0,0,0
,401052,,40105,2,23,0,0,0,40000,0,0,4010501;4010502,0,0,0,0,0,,0,40106;40108;40110;40112,0,0,200,1,10000,3030013,1,0,0,0,0,0,0,0,0
,401062,,40106,2,24,0,0,0,50000,0,0,4010601;4010602,0,0,0,0,0,200902,1,40113,0,0,300,1,10000,3030013,1,0,0,0,0,0,0,0,0
,401072,,40107,2,30,0,0,1,0,0,1,4010701,0,0,0,0,0,200901,1,40116,0,1000,0,1,10000,3030013,1,0,0,0,0,0,0,0,0
,401033,,40103,3,21,0,0,0,24000,0,0,4010301;4010302,0,0,0,0,0,200902,1,40101,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,401043,,40104,3,22,0,0,0,30000,0,0,4010401,0,0,0,0,0,102402,1,40103;40104,0,0,150,1,50000,3030013,3,0,0,0,0,0,0,0,0
,401053,,40105,3,23,0,0,0,40000,0,0,4010501;4010502,0,0,0,0,0,,0,40106;40108;40110;40112,0,0,200,1,50000,3030013,3,0,0,0,0,0,0,0,0
,401063,,40106,3,24,0,0,0,50000,0,0,4010601;4010602,0,0,0,0,0,200902,1,40113,0,0,300,1,50000,3030013,3,0,0,0,0,0,0,0,0
,401073,,40107,3,30,0,0,1,0,0,1,4010701,0,0,0,0,0,200901,1,40116,0,1000,0,1,50000,3030013,3,0,0,0,0,0,0,0,0
,401034,,40103,4,21,0,0,0,24000,0,0,4010301;4010302,0,0,0,0,0,200902,1,40101,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
怪物技能,401044,,40104,4,22,0,0,0,30000,0,0,4010401,0,0,0,0,0,102402,1,40103;40104,0,0,150,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,401054,,40105,4,23,0,0,0,40000,0,0,4010501;4010502,0,0,0,0,0,,0,40106;40108;40110;40112,0,0,200,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,401064,,40106,4,24,0,0,0,50000,0,0,4010601;4010602,0,0,0,0,0,200902,1,40113,0,0,300,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,401074,,40107,4,30,0,0,1,0,0,1,4010701,0,0,0,0,0,200901,1,40116,0,1000,0,1,200000,3030013,5,3030014,2,0,0,0,0,0,0
,401035,,40103,5,21,0,0,0,24000,0,0,4010301;4010302,0,0,0,0,0,200902,1,40101,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,401045,,40104,5,22,0,0,0,30000,0,0,4010401,0,0,0,0,0,102402,1,40103;40104,0,0,150,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,401055,,40105,5,23,0,0,0,40000,0,0,4010501;4010502,0,0,0,0,0,,0,40106;40108;40110;40112,0,0,200,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,401065,,40106,5,24,0,0,0,50000,0,0,4010601;4010602,0,0,0,0,0,200902,1,40113,0,0,300,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,401075,,40107,5,30,0,0,1,0,0,1,4010701,0,0,0,0,0,200901,1,40116,0,1000,0,1,1000000,3030013,5,3030014,5,0,0,0,0,0,0
,401036,,40103,6,21,0,0,0,24000,0,0,4010301;4010302,0,0,0,0,0,200902,1,40101,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,401046,,40104,6,22,0,0,0,30000,0,0,4010401,0,0,0,0,0,102402,1,40103;40104,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,401056,,40105,6,23,0,0,0,40000,0,0,4010501;4010502,0,0,0,0,0,,0,40106;40108;40110;40112,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,401066,,40106,6,24,0,0,0,50000,0,0,4010601;4010602,0,0,0,0,0,200902,1,40113,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0
,401076,,40107,6,30,0,0,1,0,0,1,4010701,0,0,0,0,0,200901,1,40116,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,401037,,40103,7,21,0,0,0,24000,0,0,4010301;4010302,0,0,0,0,0,200902,1,40101,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,401047,,40104,7,22,0,0,0,30000,0,0,4010401,0,0,0,0,0,102402,1,40103;40104,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0
,401057,,40105,7,23,0,0,0,40000,0,0,4010501;4010502,0,0,0,0,0,,0,40106;40108;40110;40112,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,401067,,40106,7,24,0,0,0,50000,0,0,4010601;4010602,0,0,0,0,0,200902,1,40113,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0
,401077,,40107,7,30,0,0,1,0,0,1,4010701,0,0,0,0,0,200901,1,40116,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
,10057011,,1005701,1,11,0,0,0,0,0,0,100570101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10057021,,1005702,1,12,0,0,0,0,0,0,100570201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10057031,,1005703,1,13,0,0,0,0,0,1,100570301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10057041,,1005704,1,30,0,0,0,0,0,1,100570401,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10058011,,1005801,1,11,0,0,0,0,0,0,100580101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,10058021,,1005802,1,12,0,0,0,0,0,0,100580201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5000011,,500001,1,11,0,0,0,0,0,0,50000101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5000021,,500002,1,12,0,0,0,0,0,0,50000201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,8000011,,800001,1,11,0,0,0,0,0,0,80000101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,8000021,,800002,1,12,0,0,0,0,0,0,80000201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,8000031,,800003,1,30,0,0,0,0,0,0,80000301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,20107011,,2010701,1,30,0,0,0,0,0,1,1070701,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52012011,,5201201,1,11,0,0,0,0,0,0,520120101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52012021,,5201202,1,12,0,0,0,0,0,0,520120201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52012031,,5201203,1,30,0,0,0,0,0,0,520120301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52013011,,5201301,1,11,0,0,0,0,0,0,520130101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52013021,,5201302,1,12,0,0,0,0,0,0,520130201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52013031,,5201303,1,30,0,0,0,0,0,0,520130301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52014011,,5201401,1,11,0,0,0,0,0,0,520140101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52014021,,5201402,1,12,0,0,0,0,0,0,520140201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52014031,,5201403,1,30,0,0,0,0,0,0,520140301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52015011,,5201501,1,11,0,0,0,0,0,0,520150101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52015021,,5201502,1,12,0,0,0,0,0,0,520150201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52016011,,5201601,1,11,0,0,0,0,0,0,520160101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52016021,,5201602,1,12,0,0,0,0,0,0,520160201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52016031,,5201603,1,30,0,0,0,0,0,0,520160301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52017011,,5201701,1,11,0,0,0,0,0,0,520170101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52017021,,5201702,1,12,0,0,0,0,0,0,520170201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52018011,,5201801,1,11,0,0,0,0,0,0,520180101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52018021,,5201802,1,12,0,0,0,0,0,0,520180201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52018031,,5201803,1,30,0,0,0,0,0,0,520180301,0,0,0,0,0,800003,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52020011,,5202001,1,11,0,0,0,0,0,0,520200101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52020021,,5202002,1,12,0,0,0,0,0,0,520200201,0,0,0,0,0,,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52021011,,5202101,1,11,0,0,0,0,0,0,520210101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52021021,,5202102,1,12,0,0,0,0,0,0,520210201,0,0,0,0,0,,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52021031,,5202103,1,30,0,0,0,0,0,1,520210301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52022011,,5202201,1,11,0,0,0,0,0,0,520220101,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52022021,,5202202,1,12,0,0,0,0,0,0,520220201,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52022031,,5202203,1,13,0,0,0,0,0,0,520220301,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
