,required,optional,required,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional,optional
,70088,0,9,0,0,0,3,1 2005 20408,1,,5,0,0,0,0,20408,0,101,0,0,
,70089,0,9,0,0,0,3,1 2005 20513,1,,5,0,0,0,0,20513,0,101,0,0,
,70090,0,9,0,0,0,3,1 2005 20513,1,,5,0,0,0,0,20513,0,101,0,0,
,70091,0,9,1,0,0,3,"0 2005 12.53,4.282,-9.46",1,,5,0,0,0,0,,0,104,0,0,
,70092,0,9,0,0,0,3,1 2005 20513,1,,5,0,0,0,0,20513,0,101,0,0,
,70093,0,9,0,0,0,3,2 2005 900383,1,,5,0,0,0,0,900383,0,102,0,0,
,70094,0,9,0,0,0,3,1 2005 20513,1,,5,0,0,0,0,20513,0,101,0,0,
,70095,0,9,0,0,0,3,1 2005 20514,1,,5,0,0,0,0,20514,0,401,0,0,
,70096,0,9,0,0,0,3,"0 2005 48.98,11.27,-5.00",1,,5,0,0,0,0,"48.98,11.27,-5.00",0,408,0,0,
,70097,0,9,0,0,0,3,"0 2005 49.82,10.94,-3.34",1,,5,0,0,0,0,"49.82,10.94,-3.34",0,401,0,0,
,70098,0,9,0,0,0,3,1 2005 20515,1,,5,0,0,0,0,20515,0,401,0,0,
,70099,0,9,0,0,0,3,"0 2005 43.50,11.48,-32.20",1,,5,0,0,0,0,"43.50,11.48,-32.20",0,401,0,0,
,70100,0,9,0,0,0,3,1 2005 20516,1,,5,0,0,0,0,20516,0,401,0,0,
,70101,0,9,0,0,0,3,"0 2005 -11.48,4.71,-17.92",1,,5,0,0,0,0,"-11.48,4.71,-17.92",0,401,0,0,
,70102,0,9,0,0,0,3,"0 2005 -18.06,5.44,-23.00",1,,5,0,0,0,0,"-18.06,5.44,-23.00",0,401,0,0,
,70103,0,9,0,0,0,3,2 2005 900384,1,,5,0,0,0,0,900384,0,402,0,0,
,70104,0,9,0,0,0,3,"0 2005 -14.39,7.54,-30.16",1,,2,0,0,0,0,"-14.39,7.54,-30.16",0,401,0,0,
,70105,0,9,0,0,0,3,1 1000 20219,1,,5,0,0,0,0,20219,0,401,0,0,
,70106,0,9,0,0,0,3,1 1000 20219,1,,5,0,0,0,0,20219,0,401,0,0,
,70107,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,401,0,0,
,70203,0,9,0,0,0,3,2 2001 300021,1,,2,0,0,0,0,300021,0,402,0,0,
,70204,0,9,0,0,0,1,,1,,2,0,0,0,0,,0,402,0,0,
,70205,0,9,0,0,0,1,,1,,5,0,0,0,0,,0,401,0,0,
,70206,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,401,0,0,
,70208,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,401,0,0,
,70209,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,401,0,0,
,70212,0,9,0,0,0,3,2 2001 900600,1,,2,0,0,0,0,900600,0,402,0,0,
,70213,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,401,0,0,
,70214,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,401,0,0,
,70215,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,401,0,0,
,70216,0,9,0,0,0,1,,1,,5,0,0,0,0,,0,401,0,0,
你是我的同伴,70217,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,401,0,0,
少年的傲气,70218,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,401,0,0,
,70219,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70220,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70221,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70222,0,9,0,0,0,3,1 2001 20949,1,,2,0,0,0,0,1 1 2001 20949,0,0,0,0,
,70228,0,9,0,0,0,1,,1,,2,0,0,0,0,0,0,101,0,0,
,70229,0,9,0,0,0,3,1 1000 10032,1,,2,0,0,0,0,2 1 1000 10032,0,108,0,0,
,70230,0,9,0,0,0,3,1 2001 10010,1,,2,0,0,0,0,2 1 2001 10010,0,101,0,0,
,70231,0,9,0,0,0,3,1 1000 20951,1,,5,0,0,0,0,1 1 1000 20951,0,102,0,0,
,70232,0,9,0,0,0,3,1 1000 20951,1,,2,0,0,0,0,1 1 1000 20951,0,101,0,0,
,70233,0,9,0,0,0,3,1 1000 20950,1,,2,0,0,0,0,1 1 1000 20950,0,101,0,0,
,70234,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,101,0,0,
,70235,0,9,0,0,0,3,1 2001 30678,1,,5,0,0,0,0,0,0,101,0,0,
,70236,0,9,0,0,0,3,1 2001 30679,1,,5,0,0,0,0,0,0,102,0,0,
,70237,0,9,0,0,0,3,1 2001 30666,1,,5,0,0,0,0,0,0,106,0,0,
,70238,0,9,0,0,0,3,1 2001 30719,1,,5,0,0,0,0,0,0,101,0,0,
,70239,0,9,0,0,0,3,1 1000 30677,1,,2,0,0,0,0,0,0,101,0,0,
,70240,0,9,0,0,0,1,,1,,2,0,0,0,0,0,0,101,1,0,
,70241,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,101,1,0,
,70242,0,9,0,0,0,3,1 1000 20971,1,,2,0,0,0,0,1 1 1000 20971,0,101,0,0,
,70243,0,9,0,0,0,3,1 1000 30667,1,,2,0,0,0,0,2 1 1000 30667,0,101,0,0,
,70245,0,9,0,0,0,3,1 1000 20980,1,,2,0,0,0,0,1 1 1000 20980,0,103,0,0,
,70246,0,9,0,0,0,3,1 1000 30667,1,,2,0,0,0,0,2 1 1000 30667,0,101,0,0,
,70247,0,9,0,0,0,1,,1,,2,0,0,0,0,0,0,101,0,0,
,70248,0,9,0,0,0,3,1 1000 20227,1,,2,0,0,0,0,2 1 1000 20227,0,101,0,0,
,70259,0,9,0,0,0,3,1 1000 30667,1,,2,0,0,0,0,2 1 1000 30667,0,101,0,0,
,70260,0,9,0,0,0,1,,1,,2,0,0,0,0,0,0,401,0,0,
,70261,0,9,0,0,0,3,1 1000 20874,1,,2,0,0,0,0,20874,0,401,0,0,
,70262,0,9,0,0,0,3,1 1000 20874,1,,2,0,0,0,0,20874,0,401,0,0,
,70263,0,9,0,0,0,3,1 1000 30677,1,,5,0,0,0,0,0,0,101,0,0,
,70264,0,9,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70265,0,9,0,0,0,3,1 1000 20992,1,,5,0,0,0,0,1 1 1000 20992,0,0,0,0,
,70266,0,9,0,0,0,3,1 1000 20992,1,,2,0,0,0,0,1 1 1000 20992,0,0,0,0,
,70267,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70268,0,9,0,0,0,3,1 1000 20228,1,,5,0,0,0,0,1 1 1000 20228,0,0,0,0,
,70269,0,9,0,0,0,3,1 1000 20228,1,,5,0,0,0,0,1 1 1000 20228,0,0,0,0,
,70270,0,9,0,0,0,3,1 1000 20228,1,,2,0,0,0,0,1 1 1000 20228,0,0,0,0,
,70271,0,9,0,0,0,3,1 1000 30676,1,,5,0,0,0,0,0,0,0,0,0,
,70272,0,9,0,0,0,1,,1,,2,0,0,0,0,,0,401,0,0,
,70273,0,9,0,0,0,3,1 2001 30707,1,,5,0,0,0,0,2 1 2001 30707,0,401,0,0,
,70274,0,9,0,0,0,3,1 2001 30707,1,,2,0,0,0,0,2 1 2001 30707,0,401,0,0,
,70275,0,9,0,0,0,3,1 2001 30684,1,,5,0,0,0,0,1 2 2001 900595,0,401,0,0,
,70276,0,9,0,0,0,3,"0 2001 12.58,0.01,-93.36",1,,2,0,0,0,0,"2 0 2001 12.58,0.01,-93.36",0,401,0,0,
,70277,0,9,0,0,0,3,1 2001 30685,1,,2,0,0,0,0,2 1 2001 30685,0,401,0,0,
,70279,0,9,0,0,0,1,,1,,2,0,0,0,0,,0,401,0,0,
,70280,0,9,0,0,0,3,1 1000 10034,1,,2,0,0,0,0,10034,0,401,0,0,
,70281,0,9,0,0,0,3,1 1000 21069,1,,2,0,0,0,0,21069,0,401,0,0,
,70282,0,9,0,0,0,3,1 1000 50069,1,,2,0,0,0,0,50069,0,408,0,0,
,70284,0,103,0,0,0,1,,1,,5,0,0,0,0,0,0,401,0,0,
,70285,0,103,0,0,0,3,"0 2001 3.25,0.14,-0.43",1,,5,0,0,0,0,0,0,401,0,0,
,70286,0,103,0,0,0,3,"0 2001 14.20,1.21,-28.40",1,,2,0,0,0,0,0,0,401,0,0,
,70288,0,103,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70289,0,103,0,0,0,3,1 1000 21069,1,,2,0,0,0,0,2 1 1000 21069,0,0,0,0,
,70290,0,103,0,0,0,3,"0 1000 -27.53,555.50,117.08",1,,5,0,0,0,0,1 1 1000 20575,0,0,0,0,
,70291,0,103,0,0,0,3,"0 1000 31.53,22.63,88.62",1,,5,0,0,0,0,"2 0 1000 31.53,22.63,88.62",0,0,0,0,
,70292,0,103,0,0,0,3,"0 1000 31.53,22.63,88.62",1,,2,0,0,0,0,"2 0 1000 31.53,22.63,88.62",0,0,0,0,
,70293,0,9,0,0,0,3,1 1000 20113,1,,5,0,0,0,0,20113,0,0,0,0,
,70294,0,9,0,0,0,3,1 1000 20113,1,,5,0,0,0,0,20113,0,0,0,0,
,70295,0,9,0,0,0,3,1 1000 20113,1,,2,0,0,0,0,20113,0,0,0,0,
,70297,0,103,0,0,0,1,1 1000 21069,1,,5,0,0,0,0,2 1 1000 21069,0,0,0,0,
,70299,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70300,0,9,0,0,0,3,"0 1000 1.13,22.65,77.43",1,,5,0,0,0,0,0,0,0,0,0,
,70301,0,9,0,0,0,3,"0 1000 1.13,22.65,77.43",1,,5,0,0,0,0,0,0,0,0,0,
,70302,0,9,0,0,0,3,1 1000 20112,1,,2,0,0,0,0,0,0,201,0,0,
,70303,0,9,0,0,0,3,1 1000 20113,1,,2,0,0,0,0,0,0,201,0,0,
,70304,0,9,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,0,0,201,0,0,
,70305,0,9,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,0,0,201,0,0,
,70306,0,9,0,0,0,3,1 1000 20116,1,,2,0,0,0,0,0,0,201,0,0,
,70307,0,9,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,0,0,201,0,0,
,70308,0,9,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,0,0,201,0,0,
,70309,0,9,0,0,0,3,1 1000 20116,1,,2,0,0,0,0,0,0,201,0,0,
,70310,0,9,0,0,0,3,1 1000 20112,1,,2,0,0,0,0,0,0,201,0,0,
,70311,0,9,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,0,0,201,0,0,
,70316,0,9,0,0,0,3,"0 1000 1.13,22.65,77.43",1,,2,0,0,0,0,0,0,0,0,0,
,70317,0,103,0,0,0,1,,1,,0,0,0,0,0,0,0,0,0,0,
,70318,0,103,0,0,0,3,"0 1000 37.20,22.63,85.28",1,,0,0,0,0,0,"2 0 1000 37.20,23,84.64",0,0,0,0,
,70319,0,103,0,0,0,3,"0 1000 1.25,22.71,78.17",1,,2,0,0,0,0,"2 0 1000 1.25,22.71,78.17",0,0,0,0,
,70323,0,103,0,0,0,1,,1,,5,0,0,0,0,0,0,401,0,0,
,70324,0,103,0,0,0,3,1 1000 21069,1,,5,0,0,0,0,0,0,401,0,0,
,70325,0,103,0,0,0,1,,1,,5,0,0,0,0,0,0,402,0,0,
,70326,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,401,0,0,
,70328,0,103,0,0,0,1,,1,,5,0,0,0,0,0,0,402,0,0,
,70329,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,401,0,0,
,70330,0,9,0,0,0,3,"0 2001 -35.74,0.16,9.10",1,,2,0,0,0,0,0,0,401,0,0,
,70332,0,9,0,0,0,3,1 2001 60472,1,,2,0,0,0,0,1 1 2001 60472,0,104,0,0,
,70333,0,9,0,0,0,3,1 1000 20253,1,,2,0,0,0,0,1 1 1000 20253,0,401,0,0,
,70334,0,9,0,0,0,3,1 1000 20227,1,,5,0,0,0,0,0,0,401,0,0,
,70335,0,9,0,0,0,1,,1,,2,0,0,0,0,0,0,401,0,0,
,70336,0,9,0,0,0,3,1 1000 30676,1,,5,0,0,0,0,0,0,0,0,0,
,70337,0,9,0,0,0,3,1 1000 30676,1,,2,0,0,0,0,0,0,0,0,0,
,70339,0,9,0,0,0,1,,1,,2,0,0,0,0,0,0,401,0,0,
,70340,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70341,0,103,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70342,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70343,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70344,0,103,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70345,0,103,0,0,0,3,1 1000 20219,1,,2,0,0,0,0,1 1 1000 20219,0,0,0,0,
,70346,0,103,0,0,0,1,,1,,5,0,0,0,0,0,0,401,0,0,
,70347,0,103,0,0,0,3,1 1000 30710,1,,5,0,0,0,0,30710,0,401,0,0,
,70348,0,103,0,0,0,3,1 1000 30711,1,,5,0,0,0,0,30711,0,401,0,0,
,70349,0,103,0,0,0,3,1 1000 30712,1,,2,0,0,0,0,30712,0,401,0,0,
,70350,0,9,0,0,0,3,1 1000 30713,1,,2,0,0,0,0,30713,0,401,0,0,
,70351,0,103,0,0,0,3,1 1000 30714,1,,2,0,0,0,0,30714,0,401,0,0,
,70352,0,9,0,0,0,3,1 1000 30715,1,,2,0,0,0,0,30715,0,401,0,0,
,70353,0,9,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,0,0,201,0,0,
,70354,0,9,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,0,0,201,0,0,
,70355,0,9,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,0,0,201,0,0,
,70356,0,9,0,0,0,3,1 1000 20116,1,,2,0,0,0,0,0,0,201,0,0,
,70357,0,9,0,0,0,3,1 1000 20116,1,,2,0,0,0,0,0,0,201,0,0,
,70358,0,9,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,0,0,201,0,0,
,70378,0,9,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,0,0,201,0,0,
,70379,0,9,0,0,0,3,1 1000 20116,1,,2,0,0,0,0,0,0,201,0,0,
,70380,0,9,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,0,0,201,0,0,
,70381,0,9,0,0,0,3,1 1000 20112,1,,2,0,0,0,0,0,0,201,0,0,
,70383,0,9,0,0,0,3,1 1000 20116,1,,2,0,0,0,0,0,0,201,0,0,
,70385,0,9,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,0,0,201,0,0,
,70386,0,9,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,0,0,201,0,0,
,70387,0,9,0,0,0,3,1 1000 20113,1,,2,0,0,0,0,0,0,0,0,0,
,70388,0,9,0,0,0,3,1 1000 20116,1,,2,0,0,0,0,0,0,0,0,0,
,70389,0,9,0,0,0,3,1 1000 20112,1,,2,0,0,0,0,0,0,0,0,0,
,70390,0,9,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,0,0,0,0,0,
,70391,0,9,0,0,0,3,1 1000 20113,1,,2,0,0,0,0,0,0,0,0,0,
,70392,0,9,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,0,0,0,0,0,
,70393,0,9,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,0,0,201,0,0,
,70394,0,9,0,0,0,3,1 1000 20112,1,,2,0,0,0,0,0,0,201,0,0,
,70395,0,9,0,0,0,3,1 1000 20113,1,,2,0,0,0,0,0,0,201,0,0,
,70396,0,9,0,0,0,3,1 1000 20116,1,,2,0,0,0,0,0,0,201,0,0,
,70397,0,9,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,0,0,201,0,0,
,70398,0,9,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,0,0,201,0,0,
,70399,0,9,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,0,0,201,0,0,
,70400,0,9,0,0,0,3,1 1000 20112,1,,2,0,0,0,0,0,0,201,0,0,
,70401,0,9,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,0,0,201,0,0,
,70402,0,9,0,0,0,3,1 1000 20116,1,,2,0,0,0,0,0,0,201,0,0,
,70403,0,9,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,0,0,201,0,0,
,70404,0,9,0,0,0,3,1 1000 20112,1,,2,0,0,0,0,0,0,201,0,0,
,70405,0,103,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70406,0,103,0,0,0,3,1 2001 20140,1,,5,0,0,0,0,1 1 2001 20140,0,0,0,0,
,70407,0,103,0,0,0,3,1 2001 50002,1,,5,0,0,0,0,2 1 2001 50002,0,0,0,0,
,70408,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70409,0,9,0,0,0,3,1 1000 20113,1,,2,0,0,0,0,0,0,0,0,0,
,70410,0,9,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,0,0,0,0,0,
,70411,0,9,0,0,0,3,1 1000 20112,1,,2,0,0,0,0,0,0,0,0,0,
,70412,0,9,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,0,0,0,0,0,
,70413,0,9,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,0,0,0,0,0,
,70414,0,9,0,0,0,3,1 1000 20116,1,,2,0,0,0,0,0,0,0,0,0,
,70415,0,103,0,0,0,1,,1,,0,0,0,0,0,0,0,0,0,0,
,70416,0,103,0,0,0,3,1 2001 21082,1,,0,0,0,0,0,1 1 2001 21082,0,0,0,0,
,70417,0,103,0,0,0,1,,1,,0,0,0,0,0,0,0,0,0,0,
,70418,0,103,0,0,0,1,,1,,0,0,0,0,0,0,0,0,0,0,
,70420,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70421,0,9,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70422,0,9,0,0,0,3,1 1000 21044,1,,2,0,0,0,0,0,0,0,0,0,
,70423,0,103,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70424,0,9,0,0,0,3,1 1000 30721,1,,5,0,0,0,0,0,0,0,0,0,
,70425,0,103,0,0,0,3,1 1000 30721,1,,5,0,0,0,0,0,0,0,0,0,
,70426,0,103,0,0,0,3,1 1000 30721,1,,5,0,0,0,0,0,0,0,0,0,
,70427,0,103,0,0,0,3,1 1000 30721,1,,5,0,0,0,0,0,0,0,0,0,
,70428,0,103,0,0,0,3,1 1000 30721,1,,2,0,0,0,0,0,0,0,0,0,
,70429,0,103,0,0,0,3,1 1000 30721,1,,5,0,0,0,0,0,0,0,0,0,
,70430,0,103,0,0,0,3,1 1000 30721,1,,5,0,0,0,0,0,0,0,0,0,
,70431,0,9,0,0,0,3,1 1000 30676,1,,5,0,0,0,0,0,0,0,0,0,
,70432,0,9,0,0,0,3,1 1000 30676,1,,5,0,0,0,0,0,0,0,0,0,
,70433,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70434,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,101,1,0,
,70435,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,0,1,0,
,70452,0,103,0,0,0,1,,1,,5,0,0,0,0,,0,401,0,0,
,70453,0,103,0,0,0,1,,1,,2,0,0,0,0,,0,401,0,0,
,70454,0,103,0,0,0,1,,1,,2,0,0,0,0,,0,401,0,1,Textures/Atlas/Dyn/Item/3060110.png
,70462,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,1,Textures/Atlas/Dyn/Item/3060310.png
,70463,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,1,0,
,70464,0,1,0,0,0,3,1 9014 21167,1,,2,0,0,0,0,0,0,0,0,0,
,70465,0,103,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70466,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70467,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70468,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70469,0,9,0,0,0,3,1 1000 20228,1,,5,0,0,0,0,1 1 1000 20228,0,0,0,0,
,70470,0,9,0,0,0,3,1 1000 21072,1,,5,0,0,0,0,0 1 1000 21072,0,0,0,0,
,70471,0,9,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70472,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70473,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70474,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70475,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70476,0,9,0,0,0,3,1 1000 20112,1,,5,0,0,0,0,1 1 1000 20112,0,1,0,0,
,70477,0,9,0,0,0,3,1 2001 30754,1,,5,0,0,0,0,0,0,1,0,0,
,70478,0,9,0,0,0,3,1 2001 50073,1,,5,0,0,0,0,1 1 2001 50073,0,1,0,0,
,70479,0,9,0,0,0,3,1 1000 20114,1,,5,0,0,0,0,1 1 1000 20575,0,1,0,0,
,70480,0,9,0,0,0,3,1 1000 20113,1,,5,0,0,0,0,1 1 1000 20113,0,1,0,0,
,70481,0,9,0,0,0,3,1 1000 21069,1,,5,0,0,0,0,,0,1,0,0,
,70482,0,9,0,0,0,1,,1,,2,0,0,0,0,,0,1,0,0,
,70483,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,401,0,0,
,70489,0,9,0,0,0,3,1 1000 20113,1,,2,0,0,0,0,1 1 1000 20113,0,0,0,0,
,70490,0,9,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,0,0,0,
,70491,0,9,0,0,0,3,1 1000 20115,1,,5,0,0,0,0,1 1 1000 20115,0,0,0,0,
,70492,0,9,0,0,0,3,1 2001 30768,1,,5,0,0,0,0,2 1 2001 30768,0,0,0,0,
,70493,0,9,0,0,0,3,"0 2001 -85.75,0.06,-162.05",1,,5,0,0,0,0,,0,0,0,0,
,70494,0,9,0,0,0,3,1 1000 20115,1,,2,0,0,0,0,1 1 1000 20115,0,0,0,0,
,70496,0,9,0,0,0,3,1 1000 20220,1,,2,0,0,0,0,1 1 1000 20220,0,0,0,0,
,70512,0,9,0,0,0,3,1 1000 20114,1,,2,0,0,0,0,1 1 1000 20575,0,0,0,0,
,70513,0,9,0,0,0,3,1 1000 20576,1,,2,0,0,0,0,1 1 1000 20576,0,0,0,0,
,70514,0,9,0,0,0,3,1 1000 20221,1,,2,0,0,0,0,1 1 1000 20221,0,0,0,0,
,70515,0,9,0,0,0,3,1 1000 21037,1,,5,0,0,0,0,1 1 1000 21037,0,0,0,0,
,70516,0,9,0,0,0,3,1 1000 30744,1,,5,0,0,0,0,1 1 1000 70011,0,0,0,0,
,70517,0,9,0,0,0,3,1 1000 20114,1,,5,0,0,0,0,1 1 1000 20575,0,0,0,0,
,70518,0,9,0,0,0,1,,1,,5,0,0,0,0,,0,0,0,0,
,70519,0,9,0,0,0,3,1 1000 21037,1,,2,0,0,0,0,1 1 1000 21037,0,0,0,0,
,70520,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70521,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70522,0,9,0,0,0,1,,1,,0,0,0,0,0,0,0,0,0,0,
,70523,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70524,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,401,0,0,
,70525,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70526,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,401,0,0,
,70527,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70528,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70529,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70530,0,9,0,0,0,3,1 1000 20114,1,,5,0,0,0,0,1 1 1000 20575,0,0,0,0,
,70531,0,9,0,0,0,3,1 1000 20112,1,,5,0,0,0,0,1 1 1000 20112,0,0,0,0,
,70532,0,9,0,0,0,3,1 1000 20113,1,,5,0,0,0,0,1 1 1000 20113,0,0,0,0,
,70533,0,9,0,0,0,3,1 1000 20215,1,,5,0,0,0,0,1 1 1000 20215,0,0,0,0,
,70534,0,9,0,0,0,3,1 1000 20216,1,,5,0,0,0,0,1 1 1000 20216,0,0,0,0,
,70535,0,9,0,0,0,3,1 1000 20213,1,,5,0,0,0,0,1 1 1000 20213,0,0,0,0,
,70536,0,9,0,0,0,3,1 1000 20113,1,,2,0,0,0,0,1 1 1000 20113,0,0,0,0,
,70540,0,9,0,0,0,1,,1,,5,0,0,0,0,,0,1,0,0,
,70541,0,9,0,0,0,3,1 1000 20114,1,,5,0,0,0,0,1 1 1000 20575,0,1,0,1,Textures/Atlas/Dyn/Item/3060030.png
,70542,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70543,0,9,0,0,0,1,,1,,5,0,0,0,0,0,0,0,0,0,
,70544,0,9,0,0,0,3,1 1000 20112,1,,5,0,0,0,0,1 1 1000 20112,0,0,0,0,
,70545,0,9,0,0,0,3,1 1000 20115,1,,5,0,0,0,0,1 1 1000 20115,0,0,0,0,
,70546,0,9,0,0,0,3,1 1000 20234,1,,5,0,0,0,0,1 1 1000 20234,0,0,0,0,
,70547,0,9,0,0,0,3,1 1000 21069,1,,5,0,0,0,0,0,0,0,0,0,
,70548,0,9,0,0,0,3,1 1000 20234,1,,5,0,0,0,0,1 1 1000 20234,0,0,0,0,
,70549,0,9,0,0,0,3,1 1000 20112,1,,2,0,0,0,0,1 1 1000 20112,0,0,0,0,
,70550,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70551,0,108,0,0,0,3,1 1000 20576,1,,5,0,0,0,0,1 1 1000 20576,0,401,0,0,
,70553,0,108,0,0,0,3,1 2001 10004,1,,5,0,0,0,0,2 1 2001 10004,0,401,0,0,
,70554,0,108,0,0,0,3,1 2001 20126,1,,5,0,0,0,0,1 1 2001 20126,0,401,0,0,
,70555,0,108,0,0,0,3,1 2001 12001,1,,5,0,0,0,0,2 1 2001 12001,0,401,0,0,
,70556,0,108,0,0,0,3,1 2001 10027,1,,5,0,0,0,0,2 1 2001 10027,0,401,0,0,
,70557,0,108,0,0,0,3,1 2001 30763,1,,2,0,0,0,0,0,0,401,0,0,
,70560,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70570,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70571,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70572,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70573,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
,70574,0,103,0,0,0,1,,1,,2,0,0,0,0,0,0,0,0,0,
测试1,80012,0,1,0,0,0,3,1 2001 20081,1,,2,0,0,0,0,20081,0,0,0,1,Textures/Atlas/Dyn/Item/3060120.png
测试2,80013,0,1,0,0,0,3,1 2001 20081,1,,2,0,0,0,0,20081,0,0,0,0,
测试3,80014,0,1,0,0,0,3,"0 2001 -62.04,0.05,-152.74",1,,2,0,0,0,0,0,0,0,0,0,
,80015,0,1,0,0,0,20,,1,,2,0,0,0,0,0,0,0,0,1,Textures/Atlas/Dyn/Item/3060110.png
